No.,Epoch Time,Source,MAC Source,Source Port,Destination,MAC Destination,Destination Port,Protocol,Length,Frame Number,Frame length on the wire,Sequence number,Acknowledgment number,Urgent pointer,Syn,Fin,Push,Congestion Window Reduced (CWR),Explicit Congestion Notification,Time to live,Reserved bit,Don't fragment,More fragments,Fragment offset,Window size value,Total Length,Next sequence number,Timestamp value,Bytes sent since last PSH flag,Re1,Timestamp echo reply,Source
793,1563210055,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,96,793,96,0,0,0,0,0,0,0,2,128,2,2,2,0,0,82,0,0,0,0,0,mydoom
794,1563210055,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,279,794,279,0,0,0,0,0,0,0,2,128,2,2,2,0,0,265,0,0,0,0,0,mydoom
795,1563210055,10.7.15.101,00:08:02:1c:47:ae,49198,67.219.250.192,20:e5:2a:b6:93:f1,25,1,66,795,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
796,1563210055,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,138,796,138,0,0,0,0,0,0,0,2,128,2,2,2,0,0,124,0,0,0,0,0,mydoom
797,1563210055,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,72,797,72,0,0,0,0,0,0,0,2,128,2,2,2,0,0,58,0,0,0,0,0,mydoom
798,1563210055,67.219.250.192,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49198,1,58,798,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
799,1563210055,10.7.15.101,00:08:02:1c:47:ae,49198,67.219.250.192,20:e5:2a:b6:93:f1,25,1,54,799,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
800,1563210055,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,85,800,85,0,0,0,0,0,0,0,2,128,2,2,2,0,0,71,0,0,0,0,0,mydoom
801,1563210055,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,184,801,184,0,0,0,0,0,0,0,2,128,2,2,2,0,0,170,0,0,0,0,0,mydoom
802,1563210056,10.7.15.101,00:08:02:1c:47:ae,49192,74.201.226.52,20:e5:2a:b6:93:f1,25,1,66,802,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
803,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,99,803,99,0,0,0,0,0,0,0,2,128,2,2,2,0,0,85,0,0,0,0,0,mydoom
804,1563210056,67.219.250.192,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49198,3,181,804,181,1,1,0,2,1,1,2,2,128,2,2,2,0,64240,167,129,0,127,2,0,normal
805,1563210056,10.7.15.101,00:08:02:1c:47:ae,49198,67.219.250.192,20:e5:2a:b6:93:f1,25,1,54,805,54,1,129,0,2,2,2,2,2,128,2,1,2,0,64113,40,1,0,0,2,0,mydoom
806,1563210056,10.7.15.101,00:08:02:1c:47:ae,49198,67.219.250.192,20:e5:2a:b6:93:f1,25,1,54,806,54,1,129,0,2,1,2,2,2,128,2,1,2,0,64113,40,1,0,0,2,0,mydoom
807,1563210056,67.219.250.192,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49198,1,54,807,54,129,2,0,2,2,2,2,2,128,2,2,2,0,64239,40,129,0,0,2,0,normal
808,1563210056,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,88,808,88,0,0,0,0,0,0,0,2,128,2,2,2,0,0,74,0,0,0,0,0,mydoom
809,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,136,809,136,0,0,0,0,0,0,0,2,128,2,2,2,0,0,122,0,0,0,0,0,mydoom
810,1563210056,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,1,66,810,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
811,1563210056,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,1,58,811,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
812,1563210056,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,1,54,812,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
813,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,91,813,91,0,0,0,0,0,0,0,2,128,2,2,2,0,0,77,0,0,0,0,0,mydoom
814,1563210056,129.121.34.137,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49179,3,154,814,154,337,83,0,2,2,1,2,2,128,2,2,2,0,64240,140,437,0,100,2,0,normal
815,1563210056,10.7.15.101,00:08:02:1c:47:ae,49179,129.121.34.137,20:e5:2a:b6:93:f1,25,1,54,815,54,83,437,0,2,1,2,2,2,128,2,1,2,0,63804,40,83,0,0,2,0,mydoom
816,1563210056,129.121.34.137,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49179,1,54,816,54,437,84,0,2,2,2,2,2,128,2,2,2,0,64239,40,437,0,0,2,0,normal
817,1563210056,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,71,817,71,0,0,0,0,0,0,0,2,128,2,2,2,0,0,57,0,0,0,0,0,mydoom
818,1563210056,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,72,818,72,0,0,0,0,0,0,0,2,128,2,2,2,0,0,58,0,0,0,0,0,mydoom
819,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,87,819,87,0,0,0,0,0,0,0,2,128,2,2,2,0,0,73,0,0,0,0,0,mydoom
820,1563210056,10.7.15.101,00:08:02:1c:47:ae,49200,129.121.34.137,20:e5:2a:b6:93:f1,25,1,66,820,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
821,1563210056,129.121.34.137,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49179,3,101,821,101,437,84,0,2,1,1,2,2,128,2,2,2,0,64239,87,485,0,47,2,0,normal
822,1563210056,10.7.15.101,00:08:02:1c:47:ae,49179,129.121.34.137,20:e5:2a:b6:93:f1,25,1,54,822,54,84,484,0,2,2,2,2,2,128,2,1,2,0,0,40,84,0,0,1,0,mydoom
823,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,88,823,88,0,0,0,0,0,0,0,2,128,2,2,2,0,0,74,0,0,0,0,0,mydoom
824,1563210056,10.7.15.101,00:08:02:1c:47:ae,49201,91.121.174.77,20:e5:2a:b6:93:f1,25,1,66,824,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
825,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,88,825,88,0,0,0,0,0,0,0,2,128,2,2,2,0,0,74,0,0,0,0,0,mydoom
826,1563210056,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,184,826,184,0,0,0,0,0,0,0,2,128,2,2,2,0,0,170,0,0,0,0,0,mydoom
827,1563210056,129.121.34.137,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49200,1,58,827,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
828,1563210056,10.7.15.101,00:08:02:1c:47:ae,49200,129.121.34.137,20:e5:2a:b6:93:f1,25,1,54,828,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
829,1563210056,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49201,1,54,829,54,1,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1,0,0,1,0,normal
830,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,85,830,85,0,0,0,0,0,0,0,2,128,2,2,2,0,0,71,0,0,0,0,0,mydoom
831,1563210057,10.7.15.101,00:08:02:1c:47:ae,49196,40.79.78.1,20:e5:2a:b6:93:f1,25,1,66,831,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
832,1563210057,10.7.15.101,00:08:02:1c:47:ae,49201,91.121.174.77,20:e5:2a:b6:93:f1,25,1,66,832,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
833,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,3,121,833,121,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,107,68,0,67,2,0,normal
834,1563210057,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,3,75,834,75,1,68,0,2,2,1,2,2,128,2,1,2,0,64173,61,22,0,21,2,0,mydoom
835,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,1,54,835,54,68,22,0,2,2,2,2,2,128,2,2,2,0,64240,40,68,0,0,2,0,normal
836,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,3,232,836,232,68,22,0,2,2,1,2,2,128,2,2,2,0,64240,218,246,0,178,2,0,normal
837,1563210057,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,3,90,837,90,22,246,0,2,2,1,2,2,128,2,1,2,0,63995,76,58,0,36,2,0,mydoom
838,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,1,54,838,54,246,58,0,2,2,2,2,2,128,2,2,2,0,64240,40,246,0,0,2,0,normal
839,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,100,839,100,0,0,0,0,0,0,0,2,128,2,2,2,0,0,86,0,0,0,0,0,mydoom
840,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,96,840,96,0,0,0,0,0,0,0,2,128,2,2,2,0,0,82,0,0,0,0,0,mydoom
841,1563210057,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49201,1,54,841,54,1662113944,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1662113944,0,0,1,0,normal
842,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,138,842,138,0,0,0,0,0,0,0,2,128,2,2,2,0,0,124,0,0,0,0,0,mydoom
843,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,3,62,843,62,246,58,0,2,2,1,2,2,128,2,2,2,0,64240,48,254,0,8,2,0,normal
844,1563210057,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,3,86,844,86,58,254,0,2,2,1,2,2,128,2,1,2,0,63987,72,90,0,32,2,0,mydoom
845,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,1,54,845,54,254,90,0,2,2,2,2,2,128,2,2,2,0,64240,40,254,0,0,2,0,normal
846,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,3,91,846,91,254,90,0,2,2,1,2,2,128,2,2,2,0,64240,77,291,0,37,2,0,normal
847,1563210057,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,1,54,847,54,90,291,0,2,1,2,2,2,128,2,1,2,0,63950,40,90,0,0,2,0,mydoom
848,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,1,54,848,54,291,91,0,2,2,2,2,2,128,2,2,2,0,64239,40,291,0,0,2,0,normal
849,1563210057,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,74,849,74,0,0,0,0,0,0,0,2,128,2,2,2,0,0,60,0,0,0,0,0,mydoom
850,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,90,850,90,0,0,0,0,0,0,0,2,128,2,2,2,0,0,76,0,0,0,0,0,mydoom
851,1563210057,10.7.15.101,00:08:02:1c:47:ae,49202,146.148.85.20,20:e5:2a:b6:93:f1,25,1,66,851,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
852,1563210057,34.225.212.74,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49199,3,105,852,105,291,91,0,2,1,1,2,2,128,2,2,2,0,64239,91,343,0,51,2,0,normal
853,1563210057,10.7.15.101,00:08:02:1c:47:ae,49199,34.225.212.74,20:e5:2a:b6:93:f1,25,1,54,853,54,91,342,0,2,2,2,2,2,128,2,1,2,0,0,40,91,0,0,1,0,mydoom
854,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,184,854,184,0,0,0,0,0,0,0,2,128,2,2,2,0,0,170,0,0,0,0,0,mydoom
855,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,88,855,88,0,0,0,0,0,0,0,2,128,2,2,2,0,0,74,0,0,0,0,0,mydoom
856,1563210057,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,85,856,85,0,0,0,0,0,0,0,2,128,2,2,2,0,0,71,0,0,0,0,0,mydoom
857,1563210058,10.7.15.101,00:08:02:1c:47:ae,49201,91.121.174.77,20:e5:2a:b6:93:f1,25,1,62,857,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
858,1563210058,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49201,1,54,858,54,3973833674,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,3973833674,0,0,1,0,normal
859,1563210058,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,72,859,72,0,0,0,0,0,0,0,2,128,2,2,2,0,0,58,0,0,0,0,0,mydoom
860,1563210058,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,102,860,102,0,0,0,0,0,0,0,2,128,2,2,2,0,0,88,0,0,0,0,0,mydoom
861,1563210058,10.7.15.101,00:08:02:1c:47:ae,49203,91.121.174.77,20:e5:2a:b6:93:f1,25,1,66,861,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
862,1563210058,15.40.86.187,20:e5:2a:b6:93:f1,1042,10.7.15.101,00:08:02:1c:47:ae,49161,1,54,862,54,1,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1,0,0,1,0,normal
863,1563210058,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,100,863,100,0,0,0,0,0,0,0,2,128,2,2,2,0,0,86,0,0,0,0,0,mydoom
864,1563210058,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49203,1,54,864,54,1,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,1,0,0,1,0,normal
865,1563210059,10.7.15.101,00:08:02:1c:47:ae,49203,91.121.174.77,20:e5:2a:b6:93:f1,25,1,66,865,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
866,1563210059,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49203,1,54,866,54,3454157929,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,3454157929,0,0,1,0,normal
867,1563210059,10.7.15.101,00:08:02:1c:47:ae,49203,91.121.174.77,20:e5:2a:b6:93:f1,25,1,62,867,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
868,1563210059,131.111.8.148,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49195,3,165,868,165,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,151,112,0,111,2,0,normal
869,1563210059,10.7.15.101,00:08:02:1c:47:ae,49195,131.111.8.148,20:e5:2a:b6:93:f1,25,3,73,869,73,1,112,0,2,2,1,2,2,128,2,1,2,0,64129,59,20,0,19,2,0,mydoom
870,1563210059,131.111.8.148,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49195,1,54,870,54,112,20,0,2,2,2,2,2,128,2,2,2,0,64240,40,112,0,0,2,0,normal
871,1563210060,91.121.174.77,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49203,1,54,871,54,772776041,1,0,2,2,2,2,2,128,2,2,2,0,64240,40,772776041,0,0,1,0,normal
872,1563210060,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,70,872,70,0,0,0,0,0,0,0,2,128,2,2,2,0,0,56,0,0,0,0,0,mydoom
873,1563210060,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,163,873,163,0,0,0,0,0,0,0,2,128,2,2,2,0,0,149,0,0,0,0,0,mydoom
874,1563210060,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,77,874,77,0,0,0,0,0,0,0,2,128,2,2,2,0,0,63,0,0,0,0,0,mydoom
875,1563210060,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,93,875,93,0,0,0,0,0,0,0,2,128,2,2,2,0,0,79,0,0,0,0,0,mydoom
876,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,1,66,876,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
877,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,1,58,877,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
878,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,1,54,878,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
879,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,3,174,879,174,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,160,121,0,120,2,0,normal
880,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,3,71,880,71,1,121,0,2,2,1,2,2,128,2,1,2,0,64120,57,18,0,17,2,0,mydoom
881,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,1,54,881,54,121,18,0,2,2,2,2,2,128,2,2,2,0,64240,40,121,0,0,2,0,normal
882,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,3,143,882,143,121,18,0,2,2,1,2,2,128,2,2,2,0,64240,129,210,0,89,2,0,normal
883,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,3,111,883,111,210,18,0,2,2,1,2,2,128,2,2,2,0,64240,97,267,0,57,2,0,normal
884,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,1,54,884,54,18,267,0,2,2,2,2,2,128,2,1,2,0,63974,40,18,0,0,2,0,mydoom
885,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,3,89,885,89,18,267,0,2,2,1,2,2,128,2,1,2,0,63974,75,53,0,35,2,0,mydoom
886,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,1,54,886,54,267,53,0,2,2,2,2,2,128,2,2,2,0,64240,40,267,0,0,2,0,normal
887,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,3,137,887,137,267,53,0,2,2,1,2,2,128,2,2,2,0,64240,123,350,0,83,2,0,normal
888,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,1,54,888,54,53,350,0,2,1,2,2,2,128,2,1,2,0,63891,40,53,0,0,2,0,mydoom
889,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,1,54,889,54,350,54,0,2,2,2,2,2,128,2,2,2,0,64239,40,350,0,0,2,0,normal
890,1563210060,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,77,890,77,0,0,0,0,0,0,0,2,128,2,2,2,0,0,63,0,0,0,0,0,mydoom
891,1563210060,207.69.189.229,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49204,1,54,891,54,350,54,0,2,1,1,2,2,128,2,2,2,0,64239,40,350,0,0,2,0,normal
892,1563210060,10.7.15.101,00:08:02:1c:47:ae,49204,207.69.189.229,20:e5:2a:b6:93:f1,25,1,54,892,54,54,351,0,2,2,2,2,2,128,2,1,2,0,63891,40,54,0,0,2,0,mydoom
893,1563210060,10.7.15.101,00:08:02:1c:47:ae,49188,89.238.68.168,20:e5:2a:b6:93:f1,25,1,62,893,62,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,48,0,0,0,2,0,mydoom
894,1563210060,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,93,894,93,0,0,0,0,0,0,0,2,128,2,2,2,0,0,79,0,0,0,0,0,mydoom
895,1563210060,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,1,66,895,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
896,1563210060,10.7.15.101,00:08:02:1c:47:ae,49202,146.148.85.20,20:e5:2a:b6:93:f1,25,1,66,896,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
897,1563210060,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,1,58,897,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,normal
898,1563210060,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,1,54,898,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
899,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,3,180,899,180,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,166,127,0,126,2,0,normal
900,1563210061,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,3,71,900,71,1,127,0,2,2,1,2,2,128,2,1,2,0,64114,57,18,0,17,2,0,mydoom
901,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,1,54,901,54,127,18,0,2,2,2,2,2,128,2,2,2,0,64240,40,127,0,0,2,0,normal
902,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,3,149,902,149,127,18,0,2,2,1,2,2,128,2,2,2,0,64240,135,222,0,95,2,0,normal
903,1563210061,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,1,54,903,54,18,222,0,2,2,2,2,2,128,2,1,2,0,64019,40,18,0,0,2,0,mydoom
904,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,3,111,904,111,222,18,0,2,2,1,2,2,128,2,2,2,0,64240,97,279,0,57,2,0,normal
905,1563210061,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,3,89,905,89,18,279,0,2,2,1,2,2,128,2,1,2,0,63962,75,53,0,35,2,0,mydoom
906,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,1,54,906,54,279,53,0,2,2,2,2,2,128,2,2,2,0,64240,40,279,0,0,2,0,normal
907,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,3,137,907,137,279,53,0,2,2,1,2,2,128,2,2,2,0,64240,123,362,0,83,2,0,normal
908,1563210061,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,1,54,908,54,53,362,0,2,1,2,2,2,128,2,1,2,0,63879,40,53,0,0,2,0,mydoom
909,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,1,54,909,54,362,54,0,2,2,2,2,2,128,2,2,2,0,64239,40,362,0,0,2,0,normal
910,1563210061,10.7.15.101,00:08:02:1c:47:ae,,10.7.15.1,20:e5:2a:b6:93:f1,,2,77,910,77,0,0,0,0,0,0,0,2,128,2,2,2,0,0,63,0,0,0,0,0,mydoom
911,1563210061,207.69.189.230,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49205,1,54,911,54,362,54,0,2,1,1,2,2,128,2,2,2,0,64239,40,362,0,0,2,0,normal
912,1563210061,10.7.15.101,00:08:02:1c:47:ae,49205,207.69.189.230,20:e5:2a:b6:93:f1,25,1,54,912,54,54,363,0,2,2,2,2,2,128,2,1,2,0,63879,40,54,0,0,2,0,mydoom
913,1563210061,10.7.15.1,20:e5:2a:b6:93:f1,,10.7.15.101,00:08:02:1c:47:ae,,2,93,913,93,0,0,0,0,0,0,0,2,128,2,2,2,0,0,79,0,0,0,0,0,mydoom
914,1563210061,10.7.15.101,00:08:02:1c:47:ae,49206,207.69.189.231,20:e5:2a:b6:93:f1,25,1,66,914,66,0,0,0,1,2,2,2,2,128,2,1,2,0,8192,52,0,0,0,2,0,mydoom
915,1563210061,207.69.189.231,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49206,1,58,915,58,0,1,0,1,2,2,2,2,128,2,2,2,0,64240,44,0,0,0,2,0,mydoom
916,1563210061,10.7.15.101,00:08:02:1c:47:ae,49206,207.69.189.231,20:e5:2a:b6:93:f1,25,1,54,916,54,1,1,0,2,2,2,2,2,128,2,1,2,0,64240,40,1,0,0,2,0,mydoom
917,1563210061,207.69.189.231,20:e5:2a:b6:93:f1,25,10.7.15.101,00:08:02:1c:47:ae,49206,3,183,917,183,1,1,0,2,2,1,2,2,128,2,2,2,0,64240,169,130,0,129,2,0,mydoom
